SITE,CONST,YR,DOY,MP1,MP2,MP5,CRMP1,CRMP2,CRMP5,CRGF,CRMW,CRIOD
ALIG,G,23,30,0.2784,0.3144,0.2117,678.294,658.657,1082.92,823.643,284.716,678.294
ALIG,G,23,31,0.2797,0.3133,0.2081,795.793,659.057,1628.62,887.615,295.872,795.793
ALIG,G,23,32,0.2815,0.3153,0.2184,768,561.707,1299.4,822.857,343.881,768
ALIG,G,23,33,0.2823,0.3145,0.2209,209.927,197.299,521.28,344.657,199.069,217.849
ALIG,G,23,34,0.2858,0.3163,0.2227,271.42,236.446,927.667,434.273,204.145,310.195
ALIG,G,23,35,0.2799,0.3166,0.2163,602.8,512.872,1404.1,651.676,256.511,618.256
ALIG,G,23,36,0.2764,0.3159,0.2163,464.538,416.276,878.438,575.143,259.742,503.25
ALIG,G,23,37,0.2728,0.3145,0.2155,490.298,390.441,2201.17,606.421,203.929,490.298
ALIG,G,23,38,0.2661,0.3019,0.2091,581.618,429.804,1623.57,791,57.3188,659.167
ALIG,G,23,39,0.2667,0.3076,0.2027,476.048,407.98,968.333,666.467,57.7861,540.378
ALIG,G,23,40,0.2705,0.3045,0.2034,329.117,318.371,960.833,493.675,58.0794,359.036
ALIG,G,23,41,0.2685,0.3035,0.207,447.978,380.34,1167.2,610.879,68.802,458.159
ALIG,G,23,42,0.29,0.3128,0.2165,189.992,178.481,322.791,276.151,179.917,202.983
ALIG,G,23,43,0.2891,0.3158,0.2206,155.039,156.922,390.444,237.931,193.798,164.596
ALIG,G,23,44,0.2793,0.3158,0.2208,262.598,254.253,470.833,377.484,274.534,277.69
ALIG,G,23,45,0.2767,0.3133,0.2203,152.631,140.871,389.778,219.844,213.955,165.262
ALIG,G,23,46,0.2801,0.3171,0.2163,448.907,367.182,784.111,526.978,224.454,466.173
ALIG,G,23,47,0.2835,0.3164,0.2258,230.6,203.277,320.136,322.84,200.107,244.576
ALIG,G,23,48,0.287,0.3211,0.2245,145.343,130.319,398.351,209.8,177.404,147.116
ALIG,G,23,49,0.2831,0.3155,0.2178,143.208,133.816,477.258,221.205,172.049,146.598
ALIG,G,23,50,0.2918,0.3255,0.2369,62.9847,59.569,117.032,96.9567,137.581,61.7218
ALIG,G,23,51,0.2775,0.3126,0.2165,241,200.065,447.152,344.764,234.179,266.914
ALIG,G,23,52,0.2728,0.3097,0.2085,323.065,273.264,643.087,428.897,230.333,388.688
ALIG,G,23,53,0.2796,0.3135,0.2107,238.942,219.699,448.273,350,208.824,270.109
ALIG,G,23,54,0.2786,0.3113,0.2159,445.839,319.872,874.471,489.549,257.392,416.117
ALIG,G,23,55,0.2817,0.3129,0.219,228.431,210.788,529.107,307.395,199.192,244.108
ALIG,G,23,56,0.2837,0.3121,0.228,136.467,128.617,208.549,198.696,163.401,152.374
ALIG,G,23,57,0.283,0.3116,0.2149,275.778,238.577,399.378,381.846,206.833,295.476
ALIG,G,23,58,0.2773,0.3136,0.2138,519.312,401.806,928,553.933,184.644,508.714
ALIG,G,23,59,0.2907,0.3169,0.235,95.4651,86.3614,151.021,136.833,163.113,96.2109
ALIG,G,23,60,0.2806,0.314,0.2186,311.538,249.1,593.68,395.603,226.573,346.153
ALIG,G,23,61,0.274,0.3089,0.2189,389.172,345.708,781.632,444.768,181.803,408.311
ALIG,G,23,62,0.2813,0.3099,0.2154,453.545,402.129,782.579,498.9,220.752,470.66
ALIG,G,23,63,0.2851,0.3119,0.2201,290.256,254.51,496.067,445.75,183.544,372.567
ALIG,G,23,64,0.2819,0.3098,0.2142,360.522,310.8,644.87,469.358,192.837,452.291
ALIG,G,23,65,0.2854,0.3082,0.2131,314.722,273.088,436,443.982,176.333,421.407
ALIG,G,23,66,0.2769,0.3128,0.221,341.973,304.244,647.609,453.891,175.803,409.246
ALIG,G,23,67,0.2811,0.3111,0.2146,319.923,327.974,677.273,453.709,206.231,415.9
ALIG,G,23,68,0.2849,0.3114,0.2105,480.442,378.379,993.133,640.59,211.72,567.795
ALIG,G,23,69,0.2874,0.3095,0.2135,198.364,191.888,328.911,250.021,226.434,200.017
ALIG,G,23,70,0.2756,0.3088,0.2243,396.6,317.04,633.125,528.8,188.857,440.667
ALIG,G,23,71,0.2832,0.3063,0.2069,430.897,356.886,877.294,510.041,238.019,462.815
ALIG,G,23,72,0.283,0.308,0.2358,92.3134,86.4406,132.541,138.989,184.627,97.4016
ALIG,G,23,73,0.2828,0.3014,0.2094,332.787,293.506,709.333,402.565,228.982,372.522
ALIG,G,23,74,0.2754,0.3043,0.219,379.076,337.892,710.81,500.38,212.025,431.362
ALIG,G,23,75,0.2847,0.3054,0.2214,132.239,122.424,224.758,184.156,200.492,138.888
ALIG,G,23,76,0.2843,0.308,0.2173,378.924,347.097,828.389,446.589,252.616,396.968
ALIG,G,23,77,0.2845,0.3025,0.2128,446.304,409.475,744.5,624.825,235.783,510.061
ALIG,G,23,78,0.2817,0.3072,0.2126,396.667,337.568,710.476,490,238,438.421
ALIG,G,23,79,0.2828,0.3015,0.2168,390.172,324.208,572.692,509.612,213.427,445.911
ALIG,G,23,80,0.282,0.3068,0.2114,402.129,371.91,706.19,498.64,214.931,415.533
ALIG,G,23,81,0.2815,0.2988,0.2203,307.963,296.714,620.917,361.522,199.56,319.808
ALIG,G,23,82,0.2781,0.3021,0.2164,297.964,274.879,598.28,391.078,247.812,338.23
ALIG,G,23,83,0.2755,0.2992,0.2193,447.143,417.083,713.19,582.326,263.579,500.8
ALIG,G,23,84,0.2793,0.3008,0.213,384.092,356.586,572.577,554.8,204.639,438
ALIG,G,23,85,0.282,0.2986,0.2252,328.632,304.402,466.094,423.322,257.485,351.775
ALIG,G,23,86,0.2779,0.3003,0.2135,157.101,158.994,238.613,234.17,223.622,177.3
ALIG,G,23,87,0.2797,0.2978,0.2121,268.194,239.731,573.923,351.296,201.145,286.69
ALIG,G,23,88,0.2753,0.2947,0.2082,361.348,319.615,595.48,453.327,226.664,402.145
ALIG,G,23,89,0.2764,0.2972,0.2056,445.464,402.081,709.095,542.304,315.772,509.102
ALIG,G,23,90,0.2713,0.2949,0.2061,445.893,372.537,1064.71,567.5,211.61,499.4
ALIG,G,23,91,0.2778,0.303,0.2045,319.821,336.784,595.96,470.679,215.052,337.108
ALIG,G,23,92,0.2801,0.2972,0.2076,373.716,347.528,878.765,481.519,231.843,439.281
ALIG,G,23,93,0.2781,0.2907,0.2089,378.97,347.167,744.7,481,213.778,431.241
ALIG,G,23,94,0.2788,0.2909,0.2054,228.193,203.73,464.844,331.64,214.422,256.423
ALIG,G,23,95,0.2775,0.2904,0.2075,367.632,333.067,621.5,480.75,257.722,396.81
ALIG,G,23,96,0.2857,0.29,0.2103,355.897,345.557,830.889,576.214,232.702,403.35
ALIG,G,23,97,0.2804,0.2886,0.2003,431.655,416.95,1490.6,510.939,250.36,472.377
ALIG,G,23,98,0.2849,0.2894,0.212,167.362,159.75,465.125,249.37,249.37,188.917
ALIG,G,23,99,0.2776,0.2881,0.2112,254.102,251.364,706.19,327.658,262.126,259.396
ALIG,G,23,100,0.2793,0.2924,0.2113,338.973,338.649,599.16,440.07,192.954,380.061
ALIG,G,23,101,0.2823,0.295,0.2162,101.28,98.7937,179,158.694,202.561,106.931
ALIG,G,23,102,0.286,0.2908,0.2124,129.854,123.332,256.862,206.05,194.781,137.746
ALIG,G,23,103,0.2787,0.2924,0.2221,106.373,102.743,194.342,150.212,147.53,110.156
ALIG,G,23,104,0.2827,0.2872,0.2178,137.392,124.889,291.667,195.811,207.233,136.637
ALIG,G,23,105,0.2847,0.2948,0.2137,103.34,97.9921,165.556,159.647,209.286,107.349
ALIG,G,23,106,0.2717,0.2933,0.2117,199.464,191.692,253.085,283.33,249.33,209.521
ALIG,G,23,107,0.2762,0.2917,0.2205,217.965,194.047,514.379,345.111,205.355,234.415
ALIG,G,23,108,0.2828,0.2911,0.21,382.892,340.877,878.059,507.918,256.577,401.419
ALIG,G,23,109,0.2834,0.2953,0.2134,638.474,505.312,1783.5,866.5,315.091,673.944
ALIG,G,23,110,0.2899,0.3043,0.211,219.628,200.097,512.862,306.395,234.132,221.589
ALIG,G,23,111,0.2909,0.3014,0.2145,310.6,282.261,678.455,388.25,236.648,331.307
ALIG,G,23,112,0.2786,0.2977,0.2086,409.131,372.478,1246.58,554.6,280.416,489.353
ALIG,G,23,113,0.2759,0.2972,0.2079,372.567,312.012,1872.62,416.033,257.34,384.031
ALIG,G,23,114,0.2785,0.296,0.2125,438.018,396.206,1362.27,462.352,271.38,438.018
ALIG,G,23,115,0.2799,0.3007,0.2164,580.419,479.865,834.389,756.303,346.639,594.238
ALIG,G,23,116,0.2797,0.3003,0.2167,640.795,581.023,939.625,780.969,297.512,735.029
ALIG,G,23,117,0.2824,0.301,0.2116,691.444,592.548,651.304,858.345,286.115,732.118
ALIG,G,23,118,0.2778,0.3043,0.2064,540.5,468.943,1068.71,637.513,318.756,591.976
ALIG,G,23,119,0.2812,0.3058,0.2163,389.297,345.931,883.647,479.135,241.893,422.288
ALIG,G,23,120,0.2808,0.3034,0.2101,371.776,331.987,881.471,498.18,218.5,415.15
ANUP,G,23,1,0.2709,0.2974,0.1924,5158,1719.33,3509,5158,147.371,5158
ANUP,G,23,2,0.2784,0.3011,0.1934,996.286,871.75,1071,634,158.5,498.143
ANUP,G,23,3,0.2738,0.3064,0.1909,876.545,876.455,1988.33,876.545,253.737,876.545
ANUP,G,23,4,0.2549,0.2692,0.2101,0,0,0,0,128.333,0
ANUP,G,23,5,0.2577,0.2751,0.2179,43.625,31.7273,54.3,38.7778,17.45,24.069
ANUP,G,23,6,0.2664,0.3006,0.1929,638.214,595.667,606.667,687.308,141.825,558.438
ANUP,G,23,7,0.2938,0.3093,0.204,788.308,732,1591.75,465.818,100.471,427
ANUP,G,23,8,0.2603,0.2882,0.1926,51.8548,50.2344,62.9677,91.8571,58.4545,89.3056
ANUP,G,23,9,0.2732,0.3036,0.1837,327.737,282.955,336.818,311.35,129.729,270.739
ANUP,G,23,10,0.263,0.3042,0.2068,1186.86,722.391,4305.5,755.273,159.769,572.966
ANUP,G,23,11,0.2701,0.3051,0.2222,598.024,510.729,861.75,980.76,216.982,766.219
ANUP,G,23,12,0.2744,0.3054,0.2181,589.357,434.193,862.438,825.1,269.054,669
ANUP,G,23,13,0.2725,0.3054,0.2177,651.5,412.567,811.706,916.926,287.872,773.656
ANUP,G,23,14,0.2781,0.3064,0.2216,726.971,418.898,1251,852.31,274.633,726.971
ANUP,G,23,15,0.2713,0.3074,0.2168,687.389,449.782,1254.18,989.84,305.506,749.879
ANUP,G,23,16,0.2752,0.3031,0.2179,750,466.868,1532.33,825,260.526,825
ANUP,G,23,17,0.2754,0.3055,0.2157,617.65,504.082,917.133,772.062,237.558,650.158
ANUP,G,23,18,0.2687,0.306,0.2213,604.073,485.471,1532.11,798.935,287.988,651.763
ANUP,G,23,19,0.2685,0.3054,0.2187,668.865,504.898,919.6,749.939,252.531,707.086
ANUP,G,23,20,0.275,0.3066,0.2227,727.471,526.085,1252.18,852.897,313.089,797.871
ANUP,G,23,21,0.2735,0.302,0.2144,337.658,273.756,528.385,503.041,198.782,397.565
ANUP,G,23,22,0.2751,0.308,0.221,651.421,485.275,919.067,798.516,225.036,687.611
ANUP,G,23,23,0.2673,0.3061,0.2137,555.909,400.902,917.667,789.032,287.765,679.444
ANUP,G,23,24,0.2686,0.3099,0.2165,542.295,467.784,858.688,769.71,220.935,581.976
ANUP,G,23,25,0.2738,0.3086,0.2166,385.484,295,1147.17,612.821,227.619,459.615
ANUP,G,23,26,0.2722,0.3073,0.2157,742.267,601.703,1020,890.72,253.045,767.862
ANUP,G,23,27,0.2706,0.3089,0.228,794.31,523.409,1318.1,1001.52,237.474,822.679
ANUP,G,23,28,0.2685,0.3079,0.2213,683.057,555.767,1251.64,824.379,234.382,771.194
ANUP,G,23,29,0.2702,0.3048,0.2227,605.632,469.469,1072.67,767.133,232.465,639.278
ANUP,G,23,30,0.2717,0.3152,0.2243,591.41,452.137,1290.7,922.6,334.275,678.382
ANUP,G,23,31,0.2768,0.3073,0.2303,583.424,392.816,1001.5,837.087,229.202,687.607
ANUP,G,23,32,0.2794,0.3011,0.2073,671.16,493.382,1055.38,987,275.066,883.105
ANUP,G,23,33,0.2833,0.2998,0.2046,267.661,224.095,756.727,385.93,244.044,291.14
ANUP,G,23,34,0.2782,0.3048,0.2207,184.505,163.362,888.2,259.985,228.787,197.23
ANUP,G,23,35,0.2728,0.303,0.212,518.909,462.676,986.111,744.522,206.313,590.483
ANUP,G,23,36,0.272,0.3065,0.2066,621.679,526.939,1289.57,916.158,276.302,725.292
ANUP,G,23,37,0.2661,0.3029,0.2031,465.676,430.475,1481.67,538.438,223.766,506.765
ANUP,G,23,38,0.275,0.2984,0.2093,517.588,462.816,2285.75,628.5,293.3,517.588
ANUP,G,23,39,0.2678,0.3009,0.2113,612.786,428.75,1265.57,686.32,259.97,612.786
ANUP,G,23,40,0.2789,0.3012,0.2231,364.638,323.245,990.778,552.839,244.829,463.189
ANUP,G,23,41,0.2776,0.3032,0.2033,473.838,380.87,1304.14,796.909,206.259,565.548
ANUP,G,23,42,0.285,0.3055,0.2056,243.493,243.329,548.706,311.842,167.689,265.299
ANUP,G,23,43,0.2775,0.3024,0.2106,245.761,238.863,536.294,356.102,235.797,260.433
ANUP,G,23,44,0.273,0.3014,0.2081,230.773,219.051,601.867,384.622,198.943,266.277
ANUP,G,23,45,0.2727,0.3001,0.2141,145.328,140.553,412.227,201.093,149.086,150.383
ANUP,G,23,46,0.2738,0.3055,0.2179,459.342,415.452,907.4,698.2,242.431,528.939
ANUP,G,23,47,0.2733,0.305,0.2102,454.051,431.659,659.643,590.267,227.026,505.943
ANUP,G,23,48,0.2918,0.306,0.2204,160.336,147.81,364.32,248.638,166.563,161.849
ANUP,G,23,49,0.2803,0.3035,0.2242,170.476,159.75,949.9,232.468,215.663,175.49
ANUP,G,23,50,0.2852,0.3051,0.2199,46.7005,44.6522,142.594,66.1591,160.239,46.8257
ANUP,G,23,51,0.2737,0.3065,0.2044,256.211,227.238,877.636,413.432,263.638,279.862
ANUP,G,23,52,0.2688,0.3131,0.2103,633,555.909,1087.11,655.607,254.958,679.889
ANUP,G,23,53,0.2762,0.316,0.2074,301.508,274.388,821.583,391.319,274.507,317.103
ANUP,G,23,54,0.2763,0.3099,0.211,541.941,449.268,758.154,708.692,297.194,635.379
ANUP,G,23,55,0.2829,0.302,0.2068,364.88,396.283,975.8,456.1,240.053,388.17
ANUP,G,23,56,0.2838,0.3054,0.2129,165.945,152.033,424.739,219.928,205.101,170.598
ANUP,G,23,57,0.2821,0.3029,0.2067,244.213,234.628,579.882,359.137,185.01,261.657
ANUP,G,23,58,0.2714,0.3105,0.2123,535.706,478.895,1218.62,569.188,222.122,535.706
ANUP,G,23,59,0.2873,0.3099,0.2256,92.4718,87.0435,168.544,131.62,158.175,96.9462
ANUP,G,23,60,0.2822,0.3058,0.2146,307.237,274.485,608.062,385.681,218.398,318.018
ANUP,G,23,61,0.2762,0.3072,0.2261,480.868,388.574,1640.17,630.103,240.434,522.086
ANUP,G,23,62,0.2804,0.3073,0.2093,436.69,352.538,1414.43,482.658,229.262,436.69
ANUP,G,23,63,0.2804,0.3143,0.2122,364.56,303.567,754.538,423.907,202.533,357.412
ANUP,G,23,64,0.2742,0.3095,0.2052,314.429,303.31,852.727,382.783,160.073,338.615
ANUP,G,23,65,0.2837,0.3056,0.2043,349.849,330.839,840.917,452.244,185.42,394.511
ANUP,G,23,66,0.2788,0.3093,0.2099,446.119,382.245,856.333,520.472,193.165,468.425
ANUP,G,23,67,0.2923,0.3063,0.2023,420.955,377.816,919.091,544.765,199.161,529.2
ANUP,G,23,68,0.2895,0.309,0.2089,394.783,336.056,820.917,432.381,245.405,356.078
ANUP,G,23,69,0.2951,0.2995,0.2002,226.987,236.151,605.312,269.547,239.597,246.443
ANUP,G,23,70,0.2754,0.3062,0.1981,690.125,501.909,1118.33,920.167,220.84,920.167
ANUP,G,23,71,0.2822,0.3011,0.2102,402.444,335.241,817.833,532.647,213.059,452.75
ANUP,G,23,72,0.2746,0.2957,0.211,104.256,99.9943,181.231,184.368,149.701,117.55
ANUP,G,23,73,0.2838,0.3063,0.2126,443.22,363.18,1233,550.667,227.15,491.135
ANUP,G,23,74,0.2706,0.3028,0.2046,539.412,398.457,1109.89,611.333,183.4,509.444
ANUP,G,23,75,0.2807,0.2932,0.2193,148.543,136.659,229.175,210.134,149.835,149.835
ANUP,G,23,76,0.2822,0.3042,0.206,472.447,427.214,746.769,598.433,185.082,512.943
ANUP,G,23,77,0.291,0.3047,0.2141,462.581,358.225,667.909,448.125,146.327,377.368
ANUP,G,23,78,0.2809,0.3007,0.2132,368.617,270.5,462.65,495,188.315,385
ANUP,G,23,79,0.2784,0.2952,0.2074,602.357,443.526,887.7,733.304,187.4,733.304
ANUP,G,23,80,0.2887,0.2974,0.2083,528.303,414.69,778.5,622.643,242.139,581.133
ANUP,G,23,81,0.2806,0.2977,0.2074,495.486,398.261,555.444,611.1,226.333,523.8
ANUP,G,23,82,0.2814,0.2934,0.217,410.667,307.817,505.7,513.333,205.333,462
ANUP,G,23,83,0.2664,0.2997,0.208,675.852,414.409,1419.14,868.952,249.973,760.333
ANUP,G,23,84,0.2852,0.2966,0.2108,481.789,373.306,715.214,572.125,176.038,554.788
ANUP,G,23,85,0.2808,0.2924,0.2049,422.795,350.66,567.222,502.784,248.04,432.628
ANUP,G,23,86,0.2769,0.2899,0.2072,196.516,179.069,237,299.607,203.067,207.682
ANUP,G,23,87,0.2786,0.2964,0.2061,258.803,218.631,323.194,390.957,221.386,258.803
ANUP,G,23,88,0.274,0.2935,0.2018,516.028,421.955,565.333,599.258,216.012,562.939
ANUP,G,23,89,0.2794,0.2962,0.2165,553.727,445.317,906.091,571.031,182.73,522.086
ANUP,G,23,90,0.2688,0.289,0.2144,516.083,378.959,679.467,599.323,213.552,580.594
ANUP,G,23,91,0.2766,0.2891,0.205,389.34,345.038,383,469.205,201.088,415.886
ANUP,G,23,92,0.2685,0.2888,0.2115,577.531,527.829,1122.78,770.042,214.895,637.276
ANUP,G,23,93,0.2849,0.2813,0.1903,587.423,477.125,1999.5,727.286,184.012,636.375
ANUP,G,23,94,0.2851,0.2921,0.2176,271.262,241.044,411.233,409.453,169.539,319.132
ANUP,G,23,95,0.2717,0.2927,0.2153,543.378,543.178,798.556,843.172,265.783,660.865
ANUP,G,23,96,0.2843,0.2931,0.2001,437.537,374.889,625,621.763,200.229,536.977
ANUP,G,23,97,0.2748,0.293,0.2083,509.583,520.064,653.682,698.857,220.36,661.081
ANUP,G,23,98,0.2817,0.2897,0.206,229.412,210.73,527.538,334.286,207.08,243.75
ANUP,G,23,99,0.2808,0.2861,0.2004,345.652,301.759,517.593,404.237,243.367,345.652
ANUP,G,23,100,0.2764,0.2902,0.2039,555.932,543.378,626.391,698.886,274.843,643.711
ANUP,G,23,101,0.2824,0.2916,0.2099,111.311,105,191.147,179.243,169.285,123.116
ANUP,G,23,102,0.2801,0.2909,0.2055,233.356,207.35,447.125,332.452,207.427,255.463
ANUP,G,23,103,0.2763,0.2879,0.2187,146.927,134.589,269.83,222.413,182.278,153.437
ANUP,G,23,104,0.2777,0.2933,0.2058,189.812,169.79,358.025,296.293,189.812,215.009
ANUP,G,23,105,0.2782,0.2951,0.2137,165.395,152.792,230.968,253.26,225.12,176.181
ANUP,G,23,106,0.2756,0.2915,0.2139,180.415,170.196,311.978,273.663,176.493,176.493
ANUP,G,23,107,0.2743,0.293,0.2086,250.928,231.562,422.353,352.754,204.538,250.928
ANUP,G,23,108,0.2808,0.2952,0.2064,328.635,279.333,478.4,426.649,178.816,352.449
ANUP,G,23,109,0.2783,0.2957,0.2011,550.233,437.833,758.278,591.5,213.153,537.727
ANUP,G,23,110,0.2799,0.2951,0.2045,263.38,239.752,324.409,378.609,232.99,299.148
ANUP,G,23,111,0.2818,0.2941,0.2093,496.653,386.095,652.864,657.73,296.78,553.091
ANUP,G,23,112,0.2792,0.2936,0.199,427.158,347.714,654.409,608.7,267.56,529.304
ANUP,G,23,113,0.2736,0.2985,0.2005,640.211,506.688,844.353,868.857,238.51,695.086
ANUP,G,23,114,0.27,0.2959,0.2017,497.633,358.353,758.947,641.684,273.978,567.07
ANUP,G,23,115,0.2755,0.2932,0.2128,517.596,412.186,684.095,784.742,264.424,540.6
ANUP,G,23,116,0.2728,0.2951,0.1988,588.805,482.72,553.962,731.545,256.819,652.459
ANUP,G,23,117,0.2732,0.2947,0.1969,608.425,528.913,717.75,695.343,231.781,624.026
ANUP,G,23,118,0.2716,0.2988,0.1997,565.907,419.466,718.5,973.36,308.025,737.394
ANUP,G,23,119,0.2732,0.2925,0.2031,540.267,426.263,718.2,736.727,270.133,623.385
ANUP,G,23,120,0.2778,0.3022,0.2051,552.841,368.424,552.731,810.833,243.25,675.694
AURA,G,23,1,0.2913,0.3886,0.2585,385.55,259.82,1586.38,701,296.577,413.089
AURA,G,23,2,0.2947,0.3942,0.2571,562.222,346.384,1775.12,816.129,297.647,632.5
AURA,G,23,3,0.2874,0.3922,0.2623,504.9,323.449,2025.71,814.355,274.402,647.308
AURA,G,23,4,0.2853,0.3903,0.2548,631.6,382.515,1577.89,842.133,297.224,701.778
AURA,G,23,5,0.2882,0.3908,0.257,584.395,358.643,1755,661.289,398.873,644.333
AURA,G,23,6,0.2914,0.3904,0.2544,494.255,345.137,1416.3,700.194,323.167,586.209
AURA,G,23,7,0.2925,0.3946,0.2595,839.867,375.776,1771.88,1326.11,299.952,933.185
AURA,G,23,8,0.2888,0.3915,0.2606,701.806,400.746,2838.4,1098.48,341.419,789.531
AURA,G,23,9,0.2891,0.3922,0.2552,680.568,349.528,1765.12,868.31,265.063,662.658
AURA,G,23,10,0.289,0.3937,0.2547,476.943,323.923,946.467,601.857,277.78,515.878
AURA,G,23,11,0.2927,0.3922,0.2545,530.447,319.385,787.722,733.265,336.905,623.275
AURA,G,23,12,0.2905,0.3898,0.2593,648.641,346.233,1778.12,722.771,255.525,665.711
AURA,G,23,13,0.2946,0.3882,0.2551,406.919,259.938,1011,514.878,205.114,458.709
AURA,G,23,14,0.3029,0.3868,0.2624,229.409,197.023,457.484,336.467,311.543,249.851
AURA,G,23,15,0.2906,0.3858,0.2649,526.792,355.831,946.467,588.047,240.819,516.041
AURA,G,23,16,0.2974,0.388,0.2629,477.038,283.831,1419.7,574.614,297.447,526.729
AURA,G,23,17,0.2932,0.3878,0.258,426.847,279.711,784.111,572.364,254.384,484.308
AURA,G,23,18,0.2954,0.3852,0.2585,468.556,284.146,789.056,648.769,284.292,516.367
AURA,G,23,19,0.2838,0.3877,0.2543,693.694,409.148,942.133,891.893,308.309,780.406
AURA,G,23,20,0.294,0.3938,0.2544,443.456,271.645,643.682,549.5,315.962,468.093
AURA,G,23,21,0.2913,0.3948,0.2544,209.042,164.914,502.714,363.551,187.201,220.044
AURA,G,23,22,0.2914,0.3922,0.2567,560.867,355.113,706.95,870.31,315.488,600.929
AURA,G,23,23,0.291,0.3939,0.2541,462.333,297.024,746.737,580.605,224.919,520.125
AURA,G,23,24,0.2866,0.3862,0.2518,411.407,314.948,832.529,527.674,269.7,433.446
AURA,G,23,25,0.291,0.4051,0.2774,299.296,187.814,1177.75,417.983,252.531,323.24
AURA,G,23,26,0.2845,0.403,0.2644,820.821,395.931,756.059,1351.94,328.329,883.962
AURA,G,23,27,0.2891,0.4036,0.2666,365.818,238.891,587.042,482.88,313.558,389.419
AURA,G,23,28,0.2832,0.3999,0.261,579.738,324.36,1090,936.5,300.605,695.686
AURA,G,23,29,0.2847,0.3999,0.2596,487.708,316.081,1204.91,668.857,349.403,520.222
AURA,G,23,30,0.2907,0.3944,0.2573,384.59,244.146,1023.46,488.75,330.423,434.444
AURA,G,23,31,0.2936,0.3909,0.2665,500.255,340.464,667.05,783.733,250.128,559.81
AURA,G,23,32,0.2992,0.3868,0.2623,603.41,331.169,740.611,692.147,356.561,636.027
AURA,G,23,33,0.3013,0.3849,0.2562,189.177,151.174,358.865,275.976,239.367,190.715
AURA,G,23,34,0.2976,0.3883,0.2657,183.273,143.851,640.682,310.154,291.47,190.488
AURA,G,23,35,0.2927,0.3877,0.2669,780.9,349.358,961.857,901.038,344.515,709.909
AURA,G,23,36,0.2921,0.3903,0.2596,625.359,320.579,748.684,871.036,413.373,677.472
AURA,G,23,37,0.2865,0.3918,0.2613,463.196,277.694,906.867,605.718,299.025,536.886
AURA,G,23,38,0.2914,0.3848,0.2552,418.81,272.742,787.111,578.357,231.343,467.135
AURA,G,23,39,0.2951,0.3836,0.2593,358.412,223.376,616.522,459.849,329.351,420.207
AURA,G,23,40,0.2992,0.3839,0.2695,256.096,189.425,736.158,343.9,240.73,270.483
AURA,G,23,41,0.297,0.3825,0.2586,288.607,189.281,832.176,404.05,230.886,299.296
AURA,G,23,42,0.3065,0.3847,0.2503,232.553,175.941,525.963,323.689,206.491,232.553
AURA,G,23,43,0.3038,0.3778,0.2584,117.888,98.9262,276.608,183.083,204.805,129.235
AURA,G,23,44,0.2954,0.3767,0.2672,178.993,141.314,491.069,256.242,213.535,199.533
AURA,G,23,45,0.2912,0.3753,0.2685,94.9365,84.424,179.231,149.525,175.912,103.121
AURA,G,23,46,0.2949,0.3866,0.2596,398.066,275.705,744.474,607.05,323.76,564.698
AURA,G,23,47,0.3015,0.3831,0.2602,253.562,181.455,393.278,357.971,217.339,270.467
AURA,G,23,48,0.2966,0.385,0.269,108.991,95.2118,259.07,167.621,233.702,110.477
AURA,G,23,49,0.3003,0.3809,0.2616,112.495,98.0913,314.234,160.708,160.708,114.051
AURA,G,23,50,0.3115,0.3834,0.2805,50.2045,43.8989,92.943,74.2545,109.256,48.1573
AURA,G,23,51,0.2845,0.3829,0.2566,178.957,145.257,509.31,292.647,236.905,194.336
AURA,G,23,52,0.2781,0.3848,0.2526,596.333,338.135,1487.9,642.205,263.642,596.333
AURA,G,23,53,0.2929,0.3753,0.2524,209.042,167.885,335.068,292.659,282.682,220.142
AURA,G,23,54,0.2895,0.383,0.257,545.565,302.12,1354.18,784.25,302.361,612.098
AURA,G,23,55,0.292,0.3821,0.2576,226.891,164.053,593.56,315.924,247.109,228.972
AURA,G,23,56,0.2939,0.3757,0.2638,99.3815,82.9195,166.795,158.628,252.51,107.591
AURA,G,23,57,0.2985,0.3767,0.2622,97.9094,84.1932,199.541,148.03,195.819,102.764
AURA,G,23,58,0.2864,0.3866,0.2551,569.591,305.39,876.353,626.55,258.371,569.591
AURA,G,23,59,0.2948,0.3831,0.2733,78.3091,71.6243,114.672,115.46,212.171,80.0774
AURA,G,23,60,0.2894,0.3969,0.258,241.346,187.037,438.735,339.189,226.126,269.892
AURA,G,23,61,0.2908,0.393,0.2627,299.56,197.898,438.206,393.172,246.696,314.538
AURA,G,23,62,0.2957,0.3957,0.2683,506.74,277.879,1254.08,589.233,278.429,527.854
AURA,G,23,63,0.3058,0.396,0.2772,516.388,290.391,1070.43,617.146,301.226,506.06
AURA,G,23,64,0.2946,0.3993,0.2657,367.304,230.045,836.111,487.385,291.31,415.475
AURA,G,23,65,0.2952,0.4037,0.2702,460.182,283.899,832.389,666.053,245.728,632.75
AURA,G,23,66,0.2915,0.4017,0.2689,407.984,221.553,881.412,516.224,250.446,477.264
AURA,G,23,67,0.3054,0.4002,0.2673,414.557,227.559,1151.38,588.093,229.891,526.833
AURA,G,23,68,0.2928,0.4004,0.2697,402.825,241.267,883,528.708,246.388,416.033
AURA,G,23,69,0.3032,0.3981,0.272,181.239,131.065,291.824,258.362,247.816,192.746
AURA,G,23,70,0.2949,0.398,0.2585,448.222,244.212,1033.8,620.615,224.111,537.867
